reviewText,overall
"['red', 'dead', 'redemption', 'combine', 'rockstar', 'traditional', 'grand', 'theft', 'auto', 'game', 'wild', 'wild', 'west', 'game', 'little', 'bit', 'offer', 'plow', 'game', '1015', 'hour', 'you', 'd', 'limit', 'experience', 'main', 'storyline', 'ton', 'stuff', 'occupy', 'hour', 'you', 're', 'play', 'minigame', 'simply', 'kick', 'enjoy', 'interactive', 'experience', 'game', 'developer', 'create', 'game', 'present', 'believable', 'experience', 'unsettled', 'frontier', 'early', '20th', 'century', 'lose', 'humor', 'rockstar', 'game', 'know', 'past', 'novice', 'expert', 'alike', 'jump', 'right', 'game', 'select', 'difficulty', 'match', 'level', 'make', 'easily', 'playable', 'casual', 'gamer', 'use', 'autotarget', 'system', 'lock', 'enemy', 'look', 'authentic', 'challenge', 'play', 'expert', 'level', 'aim', 'manually', 'unfortunately', 'glitch', 'present', 'time', 'time', 'annoyance', 'ruin', 'gameplay', 'experience', 'popin', 'float', 'character', 'minor', 'thing', 'like', 'big', 'complaint', 'time', 'spend', 'go', 'mission', 'mission', 'involve', 'lengthy', 'travel', 'time', 'fill', 'mindless', 'jabber', 'fortunately', 'skip', 'scene', 'travel', 'directly', 'destination', 'game', 'end', 'controversialnow', 'stop', 'read', 'review', 'play', 'decide', 'ready']",1
"['buy', 'game', 'day', 'release', 'expect', 'fun', 'challenge', 'invigorate', 'adventure', 'mistaken', 'time', 'game', 'fun', 'worth', 'play', 'anymore', 'get', 'boring', 'fast', 'despite', 'review', 'opinion', 'game', 'completely', 'lack', 'replay', 'value', 'aside', 'see', 'different', 'creature', 'game', 'play', 'exactly', 'timenot', 'stage', 'quick', 'simple', 'leave', 'room', 'try', 'different', 'complete', 'tribal', 'phase', 'civilization', 'phase', 'hour', 'total', 'demo', 'multiple', 'game', 'experiencewhile', 'creature', 'creator', 'incredible', 'work', 'art', 'feat', 'customization', 'match', 'use', 'creature', 'greatly', 'hinder', 'narrow', 'scope', 'gamethe', 'phase', 'depth', 'space', 'phase', 'lack', 'instruction', 'leave', 'player', 'confuse', 'game', 'easy', 'difficulty', 'prove', 'complicated', 'challenge', 'like', 'game', 'phase', 'leave', 'lot', 'desiredi', 'want', 'like', 'game', 'simple', 'repetitive', 'worth', '50', 'ea', 'charge', 'believe', 'spore', 'open', 'door', 'new', 'exciting', 'genre', 'game', 'proof', 'concept', 'what', 's', 'come', 'complete', 'gamep', 'mention', 'game', 'drm', 'affect', 'note', 'review', 'game', 'eas', 'bad', 'decisionsps2', 'you', 're', 'look', 'somewhat', 'similar', 'game', 'incredible', 'replay', 'value', 'highly', 'recommendsid', 'meier', 'civilization', 'iv', 'good', 'game', 'play']",0
"['purchase', 'game', 'impress', 'graphic', 'control', 'refuse', 'pay', 'xbox', 'live', 'pc', 'free', 'purchase', 'pc', 'version', 'maxe', 'graphic', 'resolution', 'like', 'different', 'game', 'version', 'ruin', 'experience', 'pc', '360', 'version', 'joke']",0
"['normally', 'leave', 'negative', 'review', 'product', 'reason', 'fact', 'probably', 'trash', 'camera', 'cable', 'long', 'promise', 'extendablei', 'break', 'rule', 'think', 'need', 'say', 'people', 'include', 'need', 'extension', 'camera', 'do', 'not', '2nd', 'think', 'ps3', 'camera', 'easily', 'extendable', 'standard', 'usb', '20', 'extension', 'cable', 'available', 'length', 'color', 'imaginable', 'come', 'find', 'change', 'connector', 'end', 'official', 'unofficial', 'statement', 'plan', 'handle', 'considerable', 'customer', 'need', 'extension', 'device', 'return', 'camera', 'reason', 'sit', 'unused', 'step', 'solve', 'problem', 'like', 'little', 'lucky', 'plug', 'camera', 'ps4', 'plug', 'time', 'want', 'use', 'equipment', 'inside', 'cabinet', 'unplug', 'door', 'close', 'extension', 'cable', 'run', 'tv', 'wiring', 'channel', 'lead', 'inside', 'cabinet', 'leave', 'plug', 'time', 'want', 'trash', 'consider', 'fair', 'game', 'will', 'not', 'defend', 'myselfplease', 'note', 'wait', 'month', 'half', 'release', 'date', 'post', 'want', 'time', 'address', 'issue', 'excuse', 'fact', 'sony', 'aware', 'people', 'extend', 'ps3', 'camera', 'do', 'not', 'sell', 'extension', 'track', 'sale', 'usb', 'extension', 'cable', 'silly', 'ton', 'reason', 'certainly', 'hear', 'need', 'nowhow', 'little', 'hope', '34we', 'plan', 'release', 'extension', 'cable', 'ps4', 'camera', 'near', 'future34']",0
"['finish', 'rage', 'campaign', 'amazed', 'quick', 'play', 'pretty', 'disappointingthe', 'rpg', 'aspect', 'game', 'worthless', 'simply', 'need', 'itthe', 'gameplay', 'linear', 'run', 'corridor', 'shoot', 'stuff', 'return', 'reward', 'upgrade', 'vehicle', 'buy', 'ammo', 'health', 'playing', 'know', 'low', 'combat', 'situation', 'go', 'combat', 'motionsas', 'eyecandy', 'factor', 'yes', 'great', 'model', 'texture', 'ps3', 'have', 'issue', 'render', 'fast', 'enoughif', 'release', 'i', 'd', 'work', 'long', 'rethink', 'entirely', 'good', 'basic', 'component', 'decent', 'game', 'lack', 'end', 'seriously', 'kick', 'preordere', 'pay', 'premium', 'price', 'iti', 'play', 'multiplayer', 'sure', 'satisfied', 'product', 'satisfy', 'i', 'd', 'product', 'quake', 'iiii', 'bring', 'basic', 'carnal', 'game', 'run', 'maze', 'wide', 'array', 'weapon', 'gib', 'completely', 'happythink', 'twice', 'purchase', 'new', 'release', 'price']",0
"['wii', 'bowl', 'original', 'wii', 'sport', 'include', 'console', 'well', 'game', 'play', 'well', 'graphic', 'overcome', 'weak', 'gameplay']",0
"['update', 'hardware', '2', 'year', 'motherboard', 'cpu', 'graphics', 'board', 'technology', 'new', 'gpu', 'year', 'constitute', 'new', 'system', 'love', 'game', 'love', 'crisis', 'suspect', 'play', '6', 'year', 'able', 'install', 'itso', 'away', 'drm', 'farcry2', 'crysis', 'warhead', 'ea', 'gamessad', 'ea', 'game', 'atari', '800', 'notice', 'crack', 'exeis', 'available', 'buy', 'dvd', 'overwrite', 'main', 'exe', 'will', 'not', 'itit', 'stop', 'pirate', 'game', 'crack', 'week', 'itwas', 'release', 'do', 'not', 'why1', 'programmer', 'pay', 'work2', 'honest', 'people', 'pirates3', 'know', 'getting', 'mess', 'exei', 'buy', '3', 'copy', 'thank', 'youbut', 'system', 'place', 'stop', 'fromuse', 'product', 'pay', 'road', 'think', 'wouldknow', 'well', 'play', 'ea', 'game', 'graphic', 'pcmy', 'atari', '800', 'long', 'suspect', 'like', 'will', 'not', 'long']",0
"['powerful', 'detailed', 'realistic', 'game', 'unleash', 'force', 'way', 'expect', 'star', 'war', 'film', 'perform', 'anytime', 'want', 'force', 'unleash', 'ai', 'great', 'user', 'interaction', 'environment', 'second', 'cinematic', 'play', 'like', 'film', 'leave', 'well', 'understanding', 'happen', 'episode', '3', '4']",1
"['excellent', 'game', 'excellent', 'graphicsif', 'want', 'baseball', 'game', 'baseball', 'gen', 'console', 'know', 'meanlol']",1
"['doom', '64', 'like', '64', 'new', 'levelsfinal', 'doompeoplebut', 'goodnew', 'lighting', 'effectsmonster', 'doom', 'doom', '2graphics', 'improvedand', 'do', 'not', 'let', 'movie', 'beggene', 'fool', 'youthis', 'be', 'not', 'doom', 'doom', '2this', 'doom', '64', 'keep', 'doom', 'alivebut', 'challenge', 'quake', 'n64']",1
"['there', 's', 'good', 'news', 'bad', 'news', 'zoe', 'good', 'news', 'mgs2', 'great', 'game', 'heck', 'extremely', 'short', 'demo', 'pack', 'zoe', 'currently', 'great', 'game', 'control', 'dream', 'graphic', 'poetry', 'motion', 'replaybility', 'unheard', 'metal', 'gear', 'solid', '2', 'son', 'liberty', 'roll', 'ps2', 'place', 'that', 's', 'good', 'newsthe', 'bad', 'news', 'zoe', 'thing', 'mgs2', 'story', 'melodramatic', 'voice', 'act', 'horrendus', 'leo', 'unlikeable', 'hero', 'video', 'gaming', 'history', 'graphic', 'good', 'great', 'attention', 'detail', 'variety', 'level', 'leos', 'bot', 'simply', 'destroy', 'enemy', 'bot', 'occasional', 'boss', 'control', 'excellent', 'game', 'ultimately', 'fun', 'selection', 'weapon', 'substandard', 'fighting', 'level', 'level', 'old', 'thing', 'right', 'boring', 'finally', 'game', 'rating', 'quotmquot', 'zoe', 'mature', 'storyline', 'main', 'character', 'preteen', 'incredibly', 'annoying', 'horribly', 'high', 'voice', 'zoe', 'like', 'bad', 'episode', 'digimon', 'power', 'ranger', 'do', 'not', 'let', 'good', 'graphic', 'fool', 'horrible', 'disappointment', 'game', 'buy', 'excellent', 'mgs2', 'demo', 'save', 'money', 'video', 'game', 'that', 's', 'fun', 'zoe']",0
"['december', '19', 'game', 'unplayable', 'online', 'glitch', 'unbelievable', 'welldocumente', 'I', 've', 'take', 'reviewer', 'advice', 'go', 'play', 'battlefield', '3', 'xbox', '360', 'online', 'issue', 'resolve', 'worth', 'own', 'I', 'm', 'actually', 'regret', 'decision', 'buy', 'xbox', 'want', 'play', 'forza', '5', 'mediocre', 'single', 'player', 'probably', 'good', 'battlefield', 'franchise', 'note', 'pick', 'battlefield', 'singleplayer', 'well', 'like', 'try', 'choose', 'bout', 'food', 'poisoning', 'life', 'favorite', 'do', 'not', 'matter', 'overall', 'experience', 'suck', 'set', 'pieceslevel', 'impressive', 'story', 'incredibly', 'hokey', 'nerve', 'huge', 'note', 'you', 're', 'parent', 'think', 'get', 'kid', 'ingame', 'character', 'irish', 'drop', 'fbombs', 'I', 've', 'hear', 'video', 'game', 'get', 'old', 'immediately', 'way', 'turn', 'come', 'military', '12', 'year', 'summarize', 'you', 're', 'well', 'play', 'battlefield', '3', 'xbox', '360', 'buy', 'game', 'childrenedit', '11614', 'can', 'not', 'believe', 'awful', 'play', 'online', 'play', 'good', 'internet', 'connection', 'lag', 'unbelievable', 'suck', 'game', 'look', 'like', 'fun', 'I', 've', 'piss', 'game', 'pos', 'I', 'm', 'regret', 'decision', 'buy', 'xbox', 'smart', 'wait', 'thing', 'await', 'early', 'adopter', 'break', 'unplayable', 'mess', 'fmledit', '4414', 'try', 'play', 'game', 'unbelievable', 'game', 'play', 'poorly', 'nearly', 'month', 'release', 'can', 'not', 'remember', 'time', 'frustrated', 'game', 'want', 'like', 'hate', 'game', 'play', 'like', 'crazy', 'irregular', 'heartbeat', 'couple', 'second', 'wubwumpwubwump', 'lag', 'lag', 'lag', 'completely', 'disorienting', 'result', 'frustrating', 'death', 'run', '30mbps', 'connection', '2731', 'ping', 'play', 'like', 'I', 'm', 'run', '56k', 'modem', 'skip', 'game', 'you', 're', 'diehard', 'battlefield', 'fan', 'be', 'not', 'worth', 'capitalize', 'moreedit', '51514', 'finish', 'campaign', 'second', 'time', 'take', 'attempt', 'game', 'continuously', 'delete', 'save', 'game', 'datum', 'apparent', 'reason', 'end', 'try', 'unlock', 'achievement', 'will', 'not', 'credit', 'time', 'play', 'game', 'sloppy', 'buggy', 'willy', 'beamish', 'sega', 'cd', 'seriously', '20', 'year', 'think', 'game', 'compare', 'crapiness', 'comprehension', 'problem', 'have', 'not', 'patch', '6', 'month', 'release', 'game', 'total', 'garbage', 'waste', 'time', 'wish', 'franchise', 'belong', 'company', 'ea']",0
"['do', 'not', 'think', 'kirby', '64', 'crystal', 'shard', 'kirby', 'home', 'console', 'title', 'game', 'light', 'nature', 'fact', 'can', 'not', 'die', 'lot', 'fun', 'slightly', 'different', 'kirbys', 'usual', 'style', 'game', 'lot', 'fun', 'recommend', 'game']",1
"['forget', 'punchout', 'ne', 'know', 'can', 'not', 'play', 'little', 'mac', 'get', 'butt', 'hand', 'mike', 'tyson', 'let', 'fastforward', '2009', 'nintendo', 'bring', 'punchout', 'wii', 'minus', 'mike', 'tyson', 'course', 'kind', 'oh', 'fun', 'gameplay', 'original', 'game', 'good', 'wonderfully', 'recreate', 'new', 'punchout', 'theme', 'original', 'game', 'revitalize', 'presentation', 'original', 'punchout', 'recreate', 'modern', '3d', 'element', 'end', 'make', 'game', 'look', 'surprisingly', 'great', 'graphic', 'department', 'fluid', 'animation', 'add', 'visual', 'experience', 'gameplay', 'wise', 'formula', 'remain', 'punchout', 'require', 'have', 'quick', 'reflex', 'recognize', 'opponent', 'fight', 'pattern', 'big', 'key', 'success', 'manage', 'grasp', 'element', 'game', 'blast', 'play', 'lack', 'online', 'gape', 'hole', 'there', 's', 'replayability', 'main', 'circuit', 'face', 'tough', 'version', 'previous', 'fighter', 'course', 'vs', 'mode', 'new', 'punchout', 'wii', 'blast', 'play', 'fan', 'original', 'definitely', 'pick']",1
"['supplement', 'reviewer', 'say', 'buy', 'wife', 'rock', 'band', 'own', 'singstar', 'title', 'like', 'karaoke', 'game', 'difficult', 'rock', 'band', 'vocal', 'especially', 'rap', 'tough', 'resolution', 'video', 'vary', 'artist', 'artist', 'depend', 'resolution', 'record', 'originally', 'old', 'video', 'indie', 'band', 'less', 'resolution', 'video', 'game', 'bundle', 'bring', '30', 'song', 'different', 'genre', 'additional', 'song', 'online', 'store', 'multilingual', 'access', 'song', 'limited', 'language', 'switch', 'languange', 'right', 'store', '250', 'song', 'exclude', 'multilingual', 'thing', 'say', 'know', 'band', 'hear', 'add', 'ps', 'eye', 'add', 'dimension', 'game', 'record', 'audio', 'video', 'track', 'export', 'medium', 'stick', 'online', 'feature', 'interesting', 'quality', 'music', 'good', 'people', 'complain', 'volume', 'vocal', 'track', 'do', 'not', 'find', 'distract', 'distracted', 'video', 'especially', 'blink', '182', 'video', 'part', 'burst', 'laugh', 'like', 'vocal', 'rock', 'band', 'play', 'sing', 'star', 'twice', 'think', 'great', 'party', 'game', 'provide', 'guest', 'know', 'song', 'hear', 'bring', 'new', 'song', 'store', 'rock', 'band', 'owner', 'little', 'overlap', 'song', 'rock', 'band', 'sing', 'star']",1
"['want', 'awesome', 'game', 'do', 'not', 'like', 'star', 'war', 'movie', 'love', 'game', 'game', 'star', 'war', 'battlefront', 'ii', 'star', 'war', 'battlefront', 'ii', 'great', 'video', 'game', 'game', 'mode', 'sound', 'character', 'great', 'battle', 'land', 'space', 'try', 'kill', 'people', 'capture', 'command', 'post', 'team', 'start', 'people', 'team', 'run', 'people', 'lose', 'command', 'post', 'losesthere', 'fun', 'game', 'mode', 'game', 'galactic', 'conquest', 'spaceship', 'conquer', 'defend', 'planet', 'land', 'space', 'battle', 'game', 'mode', 'rise', 'empire', 'personal', 'favorite', 'computer', 'tell', 'like', 'destroy', 'shield', 'generator', 'steal', 'plan', 'bring', 'base', 'time', 'enemy', 'troop', 'try', 'kill', 'instant', 'action', 'pick', 'planet', 'choose', 'character', 'want', 'choose', 'space', 'battlesthe', 'sound', 'game', 'awesome', 'sound', 'blaster', 'sound', 'like', 'star', 'war', 'blaster', 'gun', 'different', 'sound', 'shoot', 'explosive', 'sound', 'grenade', 'sound', 'real', 'people', 'thing', 'like', 'kill', 'rebel', 'scum', 'die', 'die', 'die', 'sound', 'spaceship', 'sound', 'coolthere', 'lot', 'character', 'empire', 'rebel', 'droid', 'clone', 'selection', 'sniper', 'bazooka', 'fast', 'rapid', 'gun', 'battlefront', 'ii', 'kill', 'people', 'unlock', 'cool', 'people', 'like', 'machine', 'gun', 'guy', 'wookie', 'character', 'disappear', 'kill', 'people', 'die', 'jedi', 'people', 'kill', 'jedi', 'long', 'time', 'himthe', 'sound', 'realistic', 'character', 'awesome', 'include', 'one', 'unlock', 'multiple', 'game', 'mode', 'cool']",1
"['great', 'value', 'game', 'anymore', 'single', 'player', 'campaign', 'mode', 'incredibly', 'short', 'leave', 'feel', 'unsatisfied', '100', 'completion', 'beat', 'game', 'multiple', 'difficulty', 'level', 'gather', 'random', '34intel34', 'level', 'add', 'little', 'mind', 'gamei', 'hope', 'able', 'play', 'special', 'op', 'wife', 'multiplayer', 'realize', 'game', 'support', 'multiplayer', 'single', 'console', 'play', 'online', 'online', 'community', 'destitute', 'have', 'not', 'find', 'reliable', 'number', 'people', 'play', 'withim', 'incredibly', 'glad', 'buy', 'game', 'price', 'upset', 'price', 'pay', 'guess', 'partially', 'worth', 'short', 'campaign', 'mode', 'buy']",0
"['like', 'difficult', 'dominate', 'quotthe', 'mousequot', 'good', 'game', 'quest', 'domination']",1
"['charger', 'work', 'battery', 'discharge', '30', 'minute', 'buy', 'kit', 'need', 'play', 'hour', 'hour', 'wireless', 'control', 'play', '30', 'minute', 'baterry', 'drain']",0
"['think', 'favorite', 'thing', 'headphone', 'build', 'quality', 'bit', 'premium', 'padding', 'quality', 'cord', 'cloth', 'cover', 'hinge', 'let', 'headphone', 'lay', 'flat', 'wellmade', 'cord', 'extra', 'long', 'mic', 'nice', 'pliable', 'rubber', 'material', 'fold', 'way', 'ease', 'inline', 'audio', 'control', 'nice', 'inline', 'ability', 'mute', 'mic', 'basically', 'extra', 'think', 'outwhile', 'extra', 'good', 'be', 'not', 'super', 'impressed', 'sound', 'quality', 'output', 'input', 'i', 'd', 'expect', 'headsetmic', 'price', 'range', 'range', 'be', 'not', 'terribly', 'broad', 'bass', 'do', 'not', 'hit', 'hard', 'do', 'not', 'feel', 'loud', 'input', 'similarly', 'acceptable', 'especially', 'noteworthy', 'love', 'phone', 'block', 'external', 'noise', 'feel', 'isolated', 'wear', 'gamer', 'wantin', 'short', 'think', 'acceptable', 'sound', 'quality', 'decent', 'price', 'i', 'd', 'msrp', 'able', 'well']",1
"['good', 'blood', 'money', 'keeper', 'definitely', 'money', 'spend', 'highly', 'recommend', 'ifya', 'like', 'chec']",1
"['horrible', 'hard', 'go', 'graphic', 'poor', '1990', 'standard', 'sad', 'great', 'plane', 'poor', 'job', 'game']",0
"['play', '5', 'time', 'enjoy', 'reach', 'level', '603', 'flaw', 'note', 'play', 'controlsthis', 'make', 'game', 'playable', 'wish', 'game', 'easy', 'like', 'learn', 'control', 'issue', 'control', 'confuse', 'thing', 'like', 'page', 'ability', 'apply', 'confuse', 'happen', 'especially', 'arrow', 'screen', 'scroll', 'change', 'set', 'slot', 'ability', 'learn', 'play', 'get', 'high', 'level', 'need', 'use', 'thankfullyalso', '34automatic34', 'direction', 'weapon', 'aimingstriking', 'turn', 'think', 'keep', 'swing', 'throw', 'different', 'direction', 'want', 'threaten', 'enemythere', 'issue', 'corruption', 'alien', 'wrong', 'voicesbut', 'fun', 'game', 'good', 'artificial', 'intelligence', 'enemy', 'crowd', 'real', 'life', 'sure', '34pawns34', 'actually', 'protect', 'boss', 'get', 'way', 'weaponsaliens', 'interesting', 'sound', 'look', 'dynamic', 'real', 'look', 'item', 'smash', 'etc', 'alien', 'edge', 'platform', 'realistically', 'etc', 'stuff', 'background', 'interesting', 'stand', 'watch', 'go', 'ally', 'getting', 'swoop', 'away', 'fly', 'beast', 'giant', 'monster', 'platform', 'etc', 'maybe', 'play', 'wrong', 'game', 'far', 'game', 'I', 've', 'play', 'respect', 'game', 'long', 'repayable', '5', 'time', 'mewish', 'wait', '6', 'month', 'extension', 'ps4', 'make', 'sense', 'ps3', 'game', 'ps4', 'version', 'predict', 'march', 'long', 'hold', 'game']",1
"['I', 'm', 'huge', 'fan', 'thq', 'games', 'rts', 'favorite', 'type', 'gamereal', 'time', 'strategy', 'I', 've', 'play', 'alot', 'form', 'command', 'conquer', '1', 'dawn', 'warall', 'I', 'm', 'run', 'vista', 'new', 'pc', 'happy', 'compatibility', 'issue', 'do', 'not', 'install', 'patch', 'run', 'right', 'instal', 'perfectly', 'fine', 'thing', 'suggest', 'decently', 'powerful', 'pc', '256', 'mb', 'graphic', 'card', '2ghz', 'processor', '1', 'gb', 'ram', '2', 'betternot', 'graphic', 'unreal', 'fight', 'fast', 'intense', 'possibility', 'endless', 'destructible', 'ex', 'wall', 'way', 'problem', '82nd', 'airborne', 'troop', 'throw', 'satchel', 'charge', 'problem', 'solve', 'favorite', 'thing', 'zoom', 'shoulder', 'sniper', 'take', 'unfriendlie', 'explosion', 'realistic', 'sound', 'stunning', 'gunfire', 'hear', 'squad', 'curse', 'eachother', 'run', 'hail', 'gunfiredammit', 'johnson', 'think', 'fin', 'tell', 'tie', 'lace', 'plenty', 'curse', 'enemy', 'tooone', 'great', 'thing', 'game', 'multiplayer', 'skirmish', 'online', 'side', 'different', 'example', 'german', 'pioneer', 'lb', 'lb', 'stringer', 'american', 'combat', 'engineer', 'amrican', 'engineer', 'set', 'demo', 'bridge', 'building', 'destroy', 'pioneer', 'can', 'not', 'system', 'build', 'americans', 'generally', 'build', 'building', 'start', 'germans', 'research', 'escalation', 'hq', 'build', 'advanced', 'building', 'veterancy', 'american', 'gain', 'cause', 'casultie', 'enemy', 'set', 'trap', 'etc', 'germans', 'research', 'veterancy', 'baseone', 'gripe', 'realism', 'tank', 'powerful', 'tank', 'ww2', 'tiger', 'powerful', 'tank', 'panther', 'you', 'll', 'american', 'shermans', 'go', 'toe', 'toe', 'panther', 'realism', 'definately', 'would', 'not', 'happen', 'alot', 'sherman', 'tank', 'could', 'not', 'penetrate', 'armour', 'tiger', 'panthers', 'order', 'vehicle', 'unit', 'run', 'eachother', 'great', 'gamearguably', 'great', 'pc', 'game', 'time']",1
"['let', 'start', 'say', 'game', 'development', 'long', 'sure', 'happen', 'game', 'go', 'momentary', 'state', 'think', 'dead', '3d', 'realm', 'run', 'money', 'brave', 'gearbox', 'game', 'come', 'beingin', 'game', 'play', 'duke', 'nukem', 'super', 'badass', 'monster', 'ass', 'kick', 'roid', 'rage', 'hero', 'stick', 'ninety', 'fair', 'game', 'come', '90', 'probably', 'game', 'strong', 'alien', 'hang', 'want', 'kick', 'thier', 'ass', 'you', 've', 'ask', 'president', 'hold', 'do', 'not', 'long', 'you', 're', 'well', 'leave', 'body', 'lie', 'processgraphically', 'game', 'near', '1999', 'game', 'seriously', 'lack', 'graphic', 'person', 'shooter', 'come', 'there', 's', 'texture', 'issue', 'look', 'flat', 'you', 're', 'going', 'leave', 'wonder', 'graphic', 'improve', 'game', 'flow', 'well', 'go', 'wide', 'variety', 'bad', 'guy', 'shoot', 'pay', 'direct', 'homage', 'enemy', 'past', 'duke', 'nukem', 'gamesthe', 'sound', 'game', 'famous', 'dialog', 'you', 're', 'go', 'hear', 'cliche', 'phrase', 'I', 'm', 'good', 'mentality', 'point', 'fun', 'halo', 'time', 'original', 'release', 'kind', 'funny', 'true', 'fanboy', 'cheer', 'hearty', 'hell', 'ya', 'stand', 'power', 'halo', 'person', 'shooter', 'world', 'well', 'little', 'bit', 'outthe', 'control', 'average', 'person', 'shooter', 'control', 'you', 're', 'go', 'weapon', 'you', 'll', 'able', 'switch', 'you', 'll', 'assortment', 'explosive', 'help', 'clear', 'wayi', 'want', 'like', 'game', 'nostalgia', 'game', 'great', 'game', 'play', 'tell', 'world', 'absent', 'hero', 'return', 'relevant', 'end', 'day', 'game', 'simply', 'people', 'come', 'there', 's', 'game', 'warrant', 'need', 'play', 'long', 'big', 'hindrance', 'entire', 'title', 'load', 'screen', 'will', 'not', 'level', 'you', 'll', 'face', 'lengthy', 'load', 'screen', 'action', 'do', 'not', 'smoothly', 'sure', 'dialog', 'mouth', 'duke', 'know', 'thing', 'interesting', 'there', 's', 'gameso', 'heavy', 'heart', 'want', 'game', 'prove', 'friend', 'exist', 'stay', 'away', 'game', 'well', 'indie', 'fpss', 'blow', 'game', 'water', 'game', 'get', '42', '10']",0
"['originally', 'excite', 'psp', 'hear', 'think', 'great', 'portable', 'console', 'like', 'psp', 'psp', 'despite', 'early', 'criticism', 'get', 'well', 'cool', 'feature', 'good', 'game', 'worth', 'think', 'expect', 'great', 'right', 'away', 'new', 'version', 'boy', 'wrongon', 'positive', 'look', 'great', 'feel', 'great', 'light', 'original', 'psp', 'little', 'light', '3000', 'version', 'like', 'slide', 'size', 'game', 'play', 'nicely', 'control', 'think', 'comfortable', 'screen', 'small', 'psp', 'look', 'good', 'change', 'internal', 'memory', '32', 'gb', 'I', 'm', 'sure', 'eventually', 'able', 'buy', 'memory', 'fact', 'buy', 'game', 'online', 'nice', 'take', 'long', 'wait', '30', 'mins1', 'hour', 'ps', 'store', 'psp', 'painful', 'upload', 'video', 'music', 'great', 'wait', 'could', 'not', 'psp', 'feature', 'mini', 'game', 'do', 'not', 'cost', 'fun', 'definitely', 'lot', 'potential', 'itnothing', 'justify', 'price', 'high', 'psp', '16', 'gb', 'internal', 'memory', 'bad', 'want', 'game', 'buy', 'delete', 'one', 'want', 'play', 'need', 'repurchase', 'buying', 'game', 'able', 'know', 'they', 're', 'good', 'fact', 'psp', 'game', 'do', 'not', 'physically', 'cost', 'psp', 'game', 'should', 'not', 'turnoff', 'can', 'not', 'exchange', 'sell', 'game', 'good', 'thing', 'do', 'not', 'like', 'game', 'buy', 'minimal', 'forget', 'pay', 'system', 'buy', 'download', '40', 'mini', 'game', 'buy', '510', 'fun', 'entirely', 'different', 'thing', 'big', 'game', 'do', 'not', 'good', 'infrastructure', 'sony', 'want', 'think', 'likely', 'well', 'do', 'not', 'offer', 'lot', 'be', 'not', 'game', 'available', 'psp', 'title', 'good', 'psp', 'library', 'game', 'you', 'd', 'think', 'available', 'be', 'not', 'case', 'release', 'big', 'one', 'like', 'god', 'war', 'new', 'psp', 'game', 'available', 'disappointed', 'fact', 'be', 'not', 'compatible', 'psp', 'game', 'umds', 'new', 'game', 'system', 'come', 'think', 'one', 'buy', 'come', 'expect', 'console', 'retro', 'compatibility', 'wii', 'ps3', 'ps2', 'xbox', '360', 'ds', 'have', 'new', 'console', 'nice', 'do', 'not', 'mean', 'throw', 'away', 'previous', 'battery', 'replaceable', 'sense', 'can', 'not', 'remove', 'replace', 'unfortunate', 'come', 'experience', 'problem', 'iti', 'psp', 'instead', 'buy', 'I', 'm', 'say', 'worth', 'know', 'want', 'money', 'experiment', 'risk', 'I', 've', 'own', 'psp', '2005', 'enjoy', 'do', 'not', 'need', 'switch', 'sony', 'state', 'mean', 'replace', '3000', 'continue', 'support', 'like', 'console', 'pricey', 'launch', 'do', 'not', 'cost', 'lot', 'ps3', '50', 'approximately', 'buy', 'play', 'game', 'psp', 'download', 'stuff', 'do', 'not', 'cost', 'I', 'm', 'hater', 'like', 'system', 'great', 'come', 'thing', 'price', 'expensive', 'overall', 'you', 're', 'buy', 'psp', '3000', 'maybe', 'old', 'will', 'not', 'frustrating', 'probably', 'good', 'psp', 'good', 'portable', 'console']",0
"['game', 'lose', 'find', 'replacement', 'great', 'condition', 'think', 'game', 'loan', 'eventually', 'steal']",1
"['game', 'good', 'ps2', 'good', 'highly', 'recommend', 'plus', 'get', 'chance', 'look', 'new', 'metal', 'gear']",1
